+-------------------------------+-------------+------+-----------+
| palavra                       | nome        | flag | descricao |
| TEMPO                         | SUBSTANTIVO | NOUN |           |
| TÊMPORAS                      | SUBSTANTIVO | NOUN |           |
| TENDA                         | SUBSTANTIVO | NOUN |           |
| TÊNIS1                        | SUBSTANTIVO | NOUN |           |
| TÊNIS2                        | SUBSTANTIVO | NOUN |           |
| TENTAÇÃO2                     | SUBSTANTIVO | NOUN |           |
| TEORIA                        | SUBSTANTIVO | NOUN |           |
| TERCEIROS                     | SUBSTANTIVO | NOUN |           |
| TERMÔMETRO                    | SUBSTANTIVO | NOUN |           |
| TERNO                         | SUBSTANTIVO | NOUN |           |
| TERRA                         | SUBSTANTIVO | NOUN |           |
| TERRA                         | SUBSTANTIVO | NOUN |           |
| TERREMOTO                     | SUBSTANTIVO | NOUN |           |
| TERRENO                       | SUBSTANTIVO | NOUN |           |
| TERRITÓRIO                    | SUBSTANTIVO | NOUN |           |
| TERROR                        | SUBSTANTIVO | NOUN |           |
| TESÃO                         | SUBSTANTIVO | NOUN |           |
| TESOURA                       | SUBSTANTIVO | NOUN |           |
| TESOURA                       | SUBSTANTIVO | NOUN |           |
| TESOUREIRO                    | SUBSTANTIVO | NOUN |           |
| TESTA                         | SUBSTANTIVO | NOUN |           |
| TESTE AUDIOMÉTRICO            | SUBSTANTIVO | NOUN |           |
| TESTE                         | SUBSTANTIVO | NOUN |           |
| TESTE                         | SUBSTANTIVO | NOUN |           |
| TESTEMUNHA DE JEOVÁ           | SUBSTANTIVO | NOUN |           |
| TETO                          | SUBSTANTIVO | NOUN |           |
| TETRACAMPEÃO                  | SUBSTANTIVO | NOUN |           |
| TEXTO                         | SUBSTANTIVO | NOUN |           |
| TIARA                         | SUBSTANTIVO | NOUN |           |
| TICO-TICO                     | SUBSTANTIVO | NOUN |           |
| TIGELA                        | SUBSTANTIVO | NOUN |           |
| TIGRE                         | SUBSTANTIVO | NOUN |           |
| TIJOLO                        | SUBSTANTIVO | NOUN |           |
| TIL                           | SUBSTANTIVO | NOUN |           |
| TINTA                         | SUBSTANTIVO | NOUN |           |
| TIPO                          | SUBSTANTIVO | NOUN |           |
| TÍQUETE                       | SUBSTANTIVO | NOUN |           |
| TIRA-GOSTO                    | SUBSTANTIVO | NOUN |           |
| TIRO                          | SUBSTANTIVO | NOUN |           |
| TIROTEIO                      | SUBSTANTIVO | NOUN |           |
| TÍTULO                        | SUBSTANTIVO | NOUN |           |
| TOALETE                       | SUBSTANTIVO | NOUN |           |
| TOALHA DE BANHO               | SUBSTANTIVO | NOUN |           |
| TOALHA DE ROSTO               | SUBSTANTIVO | NOUN |           |
| TOBOGÃ                        | SUBSTANTIVO | NOUN |           |
| TOCA                          | SUBSTANTIVO | NOUN |           |
| TOCANTINS                     | SUBSTANTIVO | NOUN |           |
| TOCHA                         | SUBSTANTIVO | NOUN |           |
| TOLICE                        | SUBSTANTIVO | NOUN |           |
| TOMADA                        | SUBSTANTIVO | NOUN |           |
| TOMARA-QUE-CAIA               | SUBSTANTIVO | NOUN |           |
| TOMATE                        | SUBSTANTIVO | NOUN |           |
| TOMBO                         | SUBSTANTIVO | NOUN |           |
| TONELADA                      | SUBSTANTIVO | NOUN |           |
| TOQUE                         | SUBSTANTIVO | NOUN |           |
| TORA                          | SUBSTANTIVO | NOUN |           |
| TÓRAX                         | SUBSTANTIVO | NOUN |           |
| TORCICOLO                     | SUBSTANTIVO | NOUN |           |
| TORCIDA                       | SUBSTANTIVO | NOUN |           |
| TORNADO                       | SUBSTANTIVO | NOUN |           |
| TORNEIO                       | SUBSTANTIVO | NOUN |           |
| TORNEIRA                      | SUBSTANTIVO | NOUN |           |
| TORNIQUETE                    | SUBSTANTIVO | NOUN |           |
| TORNOZELEIRA                  | SUBSTANTIVO | NOUN |           |
| TORNOZELO                     | SUBSTANTIVO | NOUN |           |
| TORÓ                          | SUBSTANTIVO | NOUN |           |
| TORPEDO                       | SUBSTANTIVO | NOUN |           |
| TORRADA                       | SUBSTANTIVO | NOUN |           |
| TORRE                         | SUBSTANTIVO | NOUN |           |
| TORTA                         | SUBSTANTIVO | NOUN |           |
| TOSA                          | SUBSTANTIVO | NOUN |           |
| TOTÓ                          | SUBSTANTIVO | NOUN |           |
| TOUCA                         | SUBSTANTIVO | NOUN |           |
| TRABALHEIRA                   | SUBSTANTIVO | NOUN |           |
| TRAÇA                         | SUBSTANTIVO | NOUN |           |
| TRADIÇÃO                      | SUBSTANTIVO | NOUN |           |
| TRÁFEGO                       | SUBSTANTIVO | NOUN |           |
| TRÁFICO1                      | SUBSTANTIVO | NOUN |           |
| TRÁFICO2                      | SUBSTANTIVO | NOUN |           |
| TRAJE                         | SUBSTANTIVO | NOUN |           |
| TRAMPOLIM                     | SUBSTANTIVO | NOUN |           |
| TRANÇA                        | SUBSTANTIVO | NOUN |           |
| TRANSA                        | SUBSTANTIVO | NOUN |           |
| TRANSCRIÇÃO                   | SUBSTANTIVO | NOUN |           |
| TRANSFERÊNCIA                 | SUBSTANTIVO | NOUN |           |
| TRANSFUSÃO                    | SUBSTANTIVO | NOUN |           |
| TRANSGRESSÃO                  | SUBSTANTIVO | NOUN |           |
| TRÂNSITO                      | SUBSTANTIVO | NOUN |           |
| TRANSPARÊNCIA                 | SUBSTANTIVO | NOUN |           |
| TRANSPORTE                    | SUBSTANTIVO | NOUN |           |
| TRAPÉZIO                      | SUBSTANTIVO | NOUN |           |
| TRASEIRO                      | SUBSTANTIVO | NOUN |           |
| TRATOR                        | SUBSTANTIVO | NOUN |           |
| TRAUMA                        | SUBSTANTIVO | NOUN |           |
| TRAVE                         | SUBSTANTIVO | NOUN |           |
| TRAVESSEIRO                   | SUBSTANTIVO | NOUN |           |
| TREINAMENTO                   | SUBSTANTIVO | NOUN |           |
| TREM                          | SUBSTANTIVO | NOUN |           |
| TREVAS                        | SUBSTANTIVO | NOUN |           |
| TRIBO                         | SUBSTANTIVO | NOUN |           |
| TRIBUNAL                      | SUBSTANTIVO | NOUN |           |
| TRICICLO                      | SUBSTANTIVO | NOUN |           |
| TRIDENTE                      | SUBSTANTIVO | NOUN |           |
| TRIÊNIO                       | SUBSTANTIVO | NOUN |           |
| TRIGÊMEOS                     | SUBSTANTIVO | NOUN |           |
| TRIMESTRE                     | SUBSTANTIVO | NOUN |           |
| TRINCA                        | SUBSTANTIVO | NOUN |           |
| TRIO                          | SUBSTANTIVO | NOUN |           |
| TRIPA                         | SUBSTANTIVO | NOUN |           |
| TRIPÉ                         | SUBSTANTIVO | NOUN |           |
| TROCADOR                      | SUBSTANTIVO | NOUN |           |
| TROCO                         | SUBSTANTIVO | NOUN |           |
| TROFÉU                        | SUBSTANTIVO | NOUN |           |
| TROMBA                        | SUBSTANTIVO | NOUN |           |
| TROMBETA                      | SUBSTANTIVO | NOUN |           |
| TRONCO                        | SUBSTANTIVO | NOUN |           |
| TROVÃO                        | SUBSTANTIVO | NOUN |           |
| TUBARÃO                       | SUBSTANTIVO | NOUN |           |
| TUBERCULOSE                   | SUBSTANTIVO | NOUN |           |
| TUBO                          | SUBSTANTIVO | NOUN |           |
| TUCANO                        | SUBSTANTIVO | NOUN |           |
| TUFÃO                         | SUBSTANTIVO | NOUN |           |
| TUMULTO                       | SUBSTANTIVO | NOUN |           |
| TURMA                         | SUBSTANTIVO | NOUN |           |
| TURQUIA                       | SUBSTANTIVO | NOUN |           |
| U                             | SUBSTANTIVO | NOUN |           |
| UÍSQUE                        | SUBSTANTIVO | NOUN |           |
| ÚLCERA                        | SUBSTANTIVO | NOUN |           |
| ULTRASONOGRAFIA               | SUBSTANTIVO | NOUN |           |
| UMBANDA                       | SUBSTANTIVO | NOUN |           |
| UMBIGO                        | SUBSTANTIVO | NOUN |           |
| UMIDADE                       | SUBSTANTIVO | NOUN |           |
| UNÇÃO                         | SUBSTANTIVO | NOUN |           |
| UNHA                          | SUBSTANTIVO | NOUN |           |
| UNIÃO                         | SUBSTANTIVO | NOUN |           |
| UNICÓRNIO                     | SUBSTANTIVO | NOUN |           |
| UNIFORME                      | SUBSTANTIVO | NOUN |           |
| UNIVERSIDADE                  | SUBSTANTIVO | NOUN |           |
| URINA                         | SUBSTANTIVO | NOUN |           |
| URNA                          | SUBSTANTIVO | NOUN |           |
| URNA                          | SUBSTANTIVO | NOUN |           |
| URSO                          | SUBSTANTIVO | NOUN |           |
| URSO                          | SUBSTANTIVO | NOUN |           |
| URUBU                         | SUBSTANTIVO | NOUN |           |
| URUGUAI                       | SUBSTANTIVO | NOUN |           |
| ÚTERO                         | SUBSTANTIVO | NOUN |           |
| UVA                           | SUBSTANTIVO | NOUN |           |
| V                             | SUBSTANTIVO | NOUN |           |
| VACA                          | SUBSTANTIVO | NOUN |           |
| VACINA                        | SUBSTANTIVO | NOUN |           |
| VAGA                          | SUBSTANTIVO | NOUN |           |
| VAGA-LUME                     | SUBSTANTIVO | NOUN |           |
| VAGÃO                         | SUBSTANTIVO | NOUN |           |
| VAGEM                         | SUBSTANTIVO | NOUN |           |
| VAGEM                         | SUBSTANTIVO | NOUN |           |
| VAGINA                        | SUBSTANTIVO | NOUN |           |
| VAGINA                        | SUBSTANTIVO | NOUN |           |
| VAIVÉM                        | SUBSTANTIVO | NOUN |           |
| VALA                          | SUBSTANTIVO | NOUN |           |
| VALE                          | SUBSTANTIVO | NOUN |           |
| VALE-REFEIÇÃO                 | SUBSTANTIVO | NOUN |           |
| VALER                         | SUBSTANTIVO | NOUN |           |
| VALIDADE                      | SUBSTANTIVO | NOUN |           |
| VALISE                        | SUBSTANTIVO | NOUN |           |
| VALOR                         | SUBSTANTIVO | NOUN |           |
| VALOR                         | SUBSTANTIVO | NOUN |           |
| VALSA                         | SUBSTANTIVO | NOUN |           |
| VAMPIRO                       | SUBSTANTIVO | NOUN |           |
| VAN                           | SUBSTANTIVO | NOUN |           |
| VANDALISMO                    | SUBSTANTIVO | NOUN |           |
| VAPOR                         | SUBSTANTIVO | NOUN |           |
| VAQUINHA                      | SUBSTANTIVO | NOUN |           |
| VARA                          | SUBSTANTIVO | NOUN |           |
| VARAL                         | SUBSTANTIVO | NOUN |           |
| VARANDA                       | SUBSTANTIVO | NOUN |           |
| VAREJO                        | SUBSTANTIVO | NOUN |           |
| VARETA                        | SUBSTANTIVO | NOUN |           |
| VARICELA                      | SUBSTANTIVO | NOUN |           |
| VARIEDADE                     | SUBSTANTIVO | NOUN |           |
| VASECTOMIA                    | SUBSTANTIVO | NOUN |           |
| VASILHA                       | SUBSTANTIVO | NOUN |           |
| VASO                          | SUBSTANTIVO | NOUN |           |
| VASSOURA                      | SUBSTANTIVO | NOUN |           |
| VASSOURADA                    | SUBSTANTIVO | NOUN |           |
| VAZAMENTO                     | SUBSTANTIVO | NOUN |           |
| VEADO                         | SUBSTANTIVO | NOUN |           |
| VEGETAÇÃO                     | SUBSTANTIVO | NOUN |           |
| VEIA                          | SUBSTANTIVO | NOUN |           |
| VEÍCULO                       | SUBSTANTIVO | NOUN |           |
| VELA                          | SUBSTANTIVO | NOUN |           |
| VELEIRO                       | SUBSTANTIVO | NOUN |           |
| VELEJAR                       | SUBSTANTIVO | NOUN |           |
| VELOCIDADE                    | SUBSTANTIVO | NOUN |           |
| VELOCÍMETRO                   | SUBSTANTIVO | NOUN |           |
| VELOCÍPEDE                    | SUBSTANTIVO | NOUN |           |
| VELUDO                        | SUBSTANTIVO | NOUN |           |
